R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,access_threshold,kappa,T_eval
0.9920130942814624,0.0079869057185376,0.3301321128980564,0.6698678871019436,360.0,660.0,False,19760.0,0.0,0.9999999999999992,11,operational,62,0.4,0.8,20000.0
0.974544588916252,0.025455411083748,0.7342319297488464,0.2657680702511535,360.0,1310.0,False,19760.0,0.0,0.9999999999999992,00,operational,82,0.4,0.8,20000.0
0.9708354677542652,0.0291645322457348,0.8175771401044629,0.1824228598955371,360.0,1320.0,False,19760.0,0.0,0.9999999999999992,10,operational,82,0.4,0.8,20000.0
0.9729972823179762,0.0270027176820237,0.7342319297488464,0.2657680702511535,360.0,1410.0,False,19760.0,0.0,0.9999999999999992,01,operational,82,0.4,0.8,20000.0
0.8813251067596372,0.1186748932403628,0.8175771401044629,0.1824228598955371,360.0,,True,19760.0,1.0,0.9061811327489596,11,operational,82,0.4,0.8,20000.0
0.9697374951910922,0.0302625048089077,0.5738163715989256,0.4261836284010744,360.0,1500.0,False,19760.0,0.0,0.9999999999999992,00,operational,102,0.4,0.8,20000.0
0.9676386018410794,0.0323613981589205,0.5854491487900191,0.4145508512099809,360.0,1500.0,False,19760.0,0.0,0.9999999999999992,10,operational,102,0.4,0.8,20000.0
0.967850352198398,0.0321496478016019,0.5738163715989256,0.4261836284010744,360.0,1600.0,False,19760.0,0.0,0.9999999999999992,01,operational,102,0.4,0.8,20000.0
0.8801786340758004,0.1198213659241995,0.5854491487900191,0.4145508512099809,360.0,,True,19760.0,1.0,0.9061811327489596,11,operational,102,0.4,0.8,20000.0
0.9894929282321776,0.0105070717678225,0.4102530567132045,0.5897469432867954,360.0,770.0,False,19760.0,0.0,0.9999999999999992,00,operational,122,0.4,0.8,20000.0
0.9884483470475024,0.0115516529524974,0.4253766212713111,0.5746233787286888,360.0,770.0,False,19760.0,0.0,0.9999999999999992,10,operational,122,0.4,0.8,20000.0
0.9893393444789602,0.0106606555210397,0.4102530567132045,0.5897469432867954,360.0,790.0,False,19760.0,0.0,0.9999999999999992,01,operational,122,0.4,0.8,20000.0
0.9879852581453896,0.0120147418546104,0.4253766212713111,0.5746233787286888,360.0,810.0,False,19760.0,0.0,0.9999999999999992,11,operational,122,0.4,0.8,20000.0
