replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec
134,0.000860229785630301,0.0033573159498967164,0.00423945145749921,2.1905721972192982e-05,0.004410137243036627,0.0,0.004410137243036627,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
135,8.734310044779259e-05,0.003906914925392704,0.003999941384139796,5.683358299299335e-06,0.0007423964605582922,0.0,0.0007423964605582922,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
136,0.000605631109605001,0.000716651962859402,0.001335288980888999,1.3005908424595924e-05,0.002015242009280216,0.0,0.002015242009280216,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
137,0.00040264780548961154,0.0006591207371558078,0.0011040262677600027,4.2257725114583367e-05,0.0068457191627573355,0.0,0.0068457191627574465,1.1102230246251565e-16,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
139,0.00038226657510340156,0.0004520609545577009,0.0008720319766587978,3.770444699769532e-05,0.003877765125194499,0.0,0.003877765125194499,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
140,0.0017510584280532038,0.0052453717296152,0.0070496939091413136,5.3263751472909515e-05,0.001536098976894107,0.0,0.001536098976894107,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
141,0.0005950037856647938,0.007002236659389788,0.007614711070330488,1.7470625275906038e-05,0.0022520083772091803,0.0,0.0022520083772091803,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
142,0.0007855936399816035,0.00028987005159080564,0.0010754636719592023,-1.961320689192192e-11,0.008983648738274674,0.0,0.008983648738274674,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
143,0.00029909215237922115,0.001958807187049799,0.0022641712753355137,6.271935906493331e-06,0.00017655038692421243,0.0,0.00017655038692421243,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
144,0.00024913027819958855,0.0017463198469971908,0.0020191275310711965,2.3677405874417135e-05,0.0029985024673573335,0.0,0.0029985024673573335,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
145,0.0007073372113116094,0.0,0.0007073372113116094,0.0,0.007884045731312406,0.0,0.007884045731312406,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
146,0.0004016251034124965,0.0003093525413602957,0.0007109776447727992,6.938893903907228e-18,0.0067308675298723974,0.0,0.0067308675298723974,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
147,0.001744136586307496,0.0034224810740626915,0.005252172098481098,8.555443811091024e-05,0.011287173996382238,0.0,0.011287173996382238,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
148,0.000737340106362297,0.0022690984068224063,0.0030469206222299983,4.0482109045295034e-05,0.007356137595183665,0.0,0.007356137595183665,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
149,1.279459893505086e-06,0.0009297687065485949,0.0009310481664421,0.0,1.4864813770110175e-05,0.0,1.4864813770110175e-05,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
150,0.001099103277842406,0.0018285877029090014,0.002977724413208205,5.003343245679748e-05,0.0003598115224492382,0.0,0.0003598115224492382,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
152,0.00032558384173640015,0.0,0.00032558384173640015,0.0,0.008503539679132116,0.0,0.008503539679132116,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
153,0.0003440297456454994,0.0011468314289708043,0.0014942854492207003,3.4242746043966488e-06,0.002032976860180613,0.0,0.002032976860180613,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
154,0.0009928428270173095,0.003901718010809102,0.004900385464957413,5.824627131001403e-06,0.006888022431632113,0.0,0.006888022431632113,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
156,0.0007382622026609886,0.0006366341953208954,0.001372890890928985,-2.005507052899036e-06,0.005096199362437437,0.0,0.005096199362437437,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
158,0.00052079229035501,0.0007989535949569082,0.0013443254834299978,2.4579598118079637e-05,0.0064454987329002345,0.0,0.0064454987329002345,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
159,0.0004320283728814975,0.0002312103731045012,0.0006730181139211963,9.779367935197625e-06,0.0068608588933957715,0.0,0.0068608588933957715,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
160,0.0018905524289003217,0.0027366830830470035,0.0044847269985297256,-0.00014250851341759962,0.011141637174956753,0.0,0.011141637174956753,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
161,0.0009778209702787644,0.011657355174829076,0.01267289069426969,3.771454916184913e-05,0.002601187509059688,0.0,0.002601187509059688,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
162,0.0009648004410791056,0.0022741558524166927,0.0032484300503538843,9.473756858086047e-06,0.009414884071808571,0.0,0.009414884071808571,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
163,0.0013923448466528765,0.003662852798223981,0.005103005707615599,4.7808062738741164e-05,0.007662255052868994,0.0,0.007662255052868994,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
164,0.000609095321167194,0.0032071402097482993,0.0038403047759432984,2.4069245027805164e-05,0.004538409359584605,0.0,0.004538409359584605,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
165,0.0004724001175610004,0.0035110092535337867,0.004007543732880592,2.4134361785804748e-05,0.0010278229414600881,0.0,0.0010278229414600881,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
166,0.0014672742772880998,0.0016631545566841988,0.003148063476402202,1.7634642429903424e-05,0.0072955750689752685,0.0,0.0072955750689752685,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
167,0.0008698961623376938,0.0010450722600355011,0.0019231877060698899,8.21928369669489e-06,0.006663007675535626,0.0,0.006663007675535626,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
168,0.0009263087272645965,0.0015218890176671995,0.0024414988446299912,-6.6989003018047555e-06,0.011029196790794282,0.0,0.011029196790794282,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
169,0.0008419971385560943,0.0018301079252552865,0.0026845350421761116,1.242997836473081e-05,0.006617164739625925,0.0,0.006617164739625925,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
170,0.0010745442905986946,0.005811191822750583,0.0069211087531330096,3.537263978373173e-05,0.005496699491364998,0.0,0.005496699491364998,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
171,0.0011380591974488041,0.004018842742398582,0.005212977169767985,5.60752299205991e-05,0.006710833199933819,0.0,0.006710833199933819,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
172,9.366213743200458e-05,0.0009059735822966875,0.001001906734036495,2.2710143078030764e-06,9.581607491937483e-05,0.0,9.581607491937483e-05,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
173,0.001087209926909402,0.0009458345178452038,0.0020518298220539993,1.8785377299393446e-05,0.007698592973640284,0.0,0.007698592973640284,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
174,0.0003535873814577012,0.000567141530222498,0.0009273228670265005,6.59395534630125e-06,0.0051355594537812466,0.0,0.0051355594537812466,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
175,0.0005007796929404895,0.0016188123964653856,0.002148919271972499,2.9327182566624144e-05,0.0018212597260036656,0.0,0.0018212597260036656,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
176,0.00020776248364100247,0.001686295732906004,0.0019111415483616945,1.7083331814687908e-05,2.0424512016725682e-05,0.0,2.0424512016725682e-05,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
177,3.8092531263009266e-05,0.0026687878945775984,0.002706347743245102,-5.326825955054293e-07,-0.00015461276437811478,0.0,-0.00015461276437811478,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
178,0.0001853055499040912,0.006632618567546794,0.00682131425317109,3.3901357202048565e-06,0.0008334518571757599,0.0,0.0008334518571757599,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
179,0.0009248437599504999,-3.802513859341161e-15,0.0009248437599505971,3.899658373995862e-15,0.006741890494041947,0.0,0.006741890494041836,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
180,0.0004988658505585969,0.0008995776823710888,0.0014081099487775889,9.666415847903176e-06,0.0060744990932359855,0.0,0.0060744990932359855,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
181,0.00048827807320109967,0.0013464170510966988,0.0018665772002223954,3.188207592459691e-05,0.008847889053745006,0.0,0.008847889053745006,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
182,0.000750543386498298,0.0025307748717741108,0.003286907747305723,5.589489033314132e-06,0.005412064391110749,0.0,0.005412064391110749,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
183,0.0006472501657761864,0.007691157219768013,0.008358065006638604,1.9657621094404387e-05,0.0006098799177611802,0.0,0.0006098799177611802,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
184,0.001276397931472495,0.010402450865316881,0.011791505975386696,0.00011265717859731961,0.00900295979779786,0.0,0.00900295979779786,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
185,0.002382010539705104,0.0039109316463915855,0.006426111114694405,0.00013316892859771556,0.011215823791754564,0.0,0.011215823791754564,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
186,0.0005880883922229074,0.0002390542002091156,0.0008368552915876959,9.712699155672855e-06,0.001570223270119131,0.0,0.001570223270119131,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
187,0.0011750581520700853,0.015575759505168763,0.016809321838049285,5.8504180810436957e-05,0.0020917824674743235,0.0,0.0020917824674743235,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
188,0.0002798303629771015,0.0,0.0002798303629771015,0.0,0.003063589981256609,0.0,0.003063589981256609,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
189,0.0006619133143105083,0.003868963660802499,0.0045588868275573124,2.8009852444305094e-05,3.924910976260687e-05,0.0,3.924910976260687e-05,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
190,0.0015488599513436008,0.00834526159870938,0.009992504774267497,9.838322421451551e-05,0.006597683046594471,0.0,0.006597683046594471,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
191,0.00028761826519560496,0.0,0.00028761826519560496,0.0,0.0023396891495381933,0.0,0.0023396891495381933,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
192,0.0021077413527094135,0.0034788328398527857,0.005603815061085704,1.7240868523504815e-05,0.006735179145233694,0.0,0.006735179145233694,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
193,0.0018351453484131974,0.0022438912220197893,0.004098430142742776,1.939357230978933e-05,0.009255270004036364,0.0,0.009255270004036364,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
194,0.0019896413149982084,0.006248259112361487,0.008283608863022818,4.5708435663122104e-05,0.006838542891937527,0.0,0.006838542891937527,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
195,0.0015162293356341117,0.005825451173061602,0.007411941380806919,7.026087211120524e-05,0.0009335693635957876,0.0,0.0009335693635957876,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
196,0.0010724884273369262,0.002346190008479826,0.0034358868523587105,1.720841654195837e-05,0.005638832270534744,0.0,0.005638832270534744,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
197,0.0003513649119901985,0.0006106226236163026,0.000964934669429901,2.94713382339995e-06,0.003356455671789438,0.0,0.003356455671789438,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
198,0.0002399365799167011,0.0006561701607621998,0.000908230695425602,1.2123954746701138e-05,0.002357920032330929,0.0,0.002357920032330929,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
199,0.0006690636427020002,0.00476616914154071,0.005471750518245,3.6517734002289304e-05,0.005230392041210119,0.0,0.005230392041210119,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
0,0.0023445622627975005,0.000399953322121005,0.002793665638277404,4.915005335889844e-05,0.013677916681141378,0.0,0.013677916681141378,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
1,0.0008147453241572067,0.009713859329120611,0.010570951176777421,4.234652349960344e-05,0.0029094817579483623,0.0,0.0029094817579483623,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
2,0.0011820187654238007,0.006737295028654,0.008031212987119202,0.00011189919304140095,0.010985310098313383,0.0,0.010985310098313383,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
3,0.00019728237073039778,0.0,0.00019728237073039778,0.0,0.0031296889826717966,0.0,0.0031296889826717966,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
4,0.0020104499611379167,0.012261967677923619,0.014523099918620191,0.0002506822795586561,0.011133110251595246,0.0,0.011133110251595246,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
5,0.0,-5.998673779927799e-15,-5.998673779927799e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
6,0.0001113169745159126,0.008756383136464013,0.008954825028002211,8.712491702228542e-05,0.0001901507078228004,0.0,0.0001901507078228004,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
7,0.0025952799599916893,0.0029558069025301947,0.006331421452350702,0.0007803345898288183,0.07705001107811693,0.0,0.07705001107811693,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
8,0.0008160962746734945,0.004041182163261894,0.004937335823180997,8.005738524560768e-05,0.007456176969334427,0.0,0.007456176969334427,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
9,0.00035003734844259865,0.000669337586585203,0.0010292161292343033,9.841194206501591e-06,0.008099506621982666,0.0,0.008099506621982666,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
10,0.0002829140817248027,0.0008837203493022028,0.0011658253036273061,-8.091273996993498e-07,0.007004876953231598,0.0,0.007004876953231598,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
11,0.004986664496231502,0.0117740002872265,0.017103749251460493,0.00034308446800249137,0.014160985322871467,0.0,0.014160985322871467,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
12,0.002734976950540896,0.015212769036807794,0.0189327261361657,0.0009849801488170107,0.012474247148611561,0.0,0.012474247148611561,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
13,0.00037365957674390105,0.0004487045076267959,0.000822364084370697,0.0,0.007638474112925231,0.0,0.007638474112925231,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
14,0.0008387284721548954,0.002027292367062894,0.0028730996612963966,7.0788220786072165e-06,0.00925061670248506,0.0,0.00925061670248506,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
15,0.0006291958180904972,0.0007836960461655995,0.001422857529791599,9.965665535502377e-06,0.006132450639914744,0.0,0.006132450639914744,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
16,0.005378683762054193,0.010643744476135975,0.016383583236763977,0.0003611549985738094,0.014023507687560555,0.0,0.014023507687560555,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
17,0.000551407248198299,0.0010716756416479928,0.001623878309919502,7.954200732102068e-07,0.0018165762862603074,0.0,0.0018165762862603074,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
18,0.002299975386426789,0.0008291209975032909,0.0031626001327165892,3.350374878650919e-05,0.017282421109887314,0.0,0.017282421109887314,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
19,0.003754612792284784,0.019004189470763377,0.022986814019507085,0.00022801175645892346,0.011563723732878173,0.0,0.011563723732878173,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
20,0.002953154314523504,0.0022996149990112125,0.005280815958439905,2.80466449051886e-05,0.01772943769071289,0.0,0.01772943769071289,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
21,5.632258102819532e-05,0.004740280921873508,0.004796603502901592,-1.1102230246251565e-16,-0.00047034362470366187,0.0,-0.00047034362470366187,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
22,0.001290985917307405,0.0011779899235104946,0.0024897170487120923,2.0741207894192648e-05,0.013956620028912514,0.0,0.013956620028912514,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
23,0.00010421474947910209,4.970246406160034e-05,0.0001539172130403041,-5.003983338802698e-13,0.0024987338569015805,0.0,0.0024987338569015805,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
24,0.0014814946248943028,0.0078221757029273,0.0094938305088266,0.00019016018100499743,0.01574461399443705,0.0,0.01574461399443705,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
25,0.00056662474486259,0.0016731052580318956,0.0022932680259888927,5.353802309440714e-05,0.004420021923898787,0.0,0.004420021923898787,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
26,0.00025356334396639535,1.3411371616596501e-05,0.0002669747155829988,6.938893903907228e-18,0.004130978108839889,0.0,0.004130978108839889,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
27,0.0008917781466875052,0.0065218459830335,0.007587911233630604,0.00017428710390959834,0.006573452871520669,0.0,0.006573452871520669,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
28,0.0007814103308698972,0.007771161663042592,0.008705142287085604,0.00015257029317311543,0.004643597781281428,0.0,0.004643597781281428,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
29,0.0005831495654587959,0.0028800761564679034,0.003507938609001296,4.471288707459664e-05,5.8341982958065586e-06,0.0,5.8341982958065586e-06,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
30,0.006870935609074036,0.018983004288530614,0.027311543182964804,0.001457603285360154,0.02662704700875329,0.0,0.02662704700875329,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
31,0.0016012833899762824,0.010552599852910294,0.012293685268118887,0.00013980202523231067,0.009703342073623888,0.0,0.009703342073623888,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
32,0.001492720161131611,0.011644078523186607,0.013046689401185196,-9.010928313302191e-05,0.008919912309913292,0.0,0.008919912309913292,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
33,0.0005274397823336052,0.005279034055569509,0.005695544391422114,-0.00011092944648100067,0.006325356866626053,0.0,0.006325356866626053,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
34,0.0009382959628191911,1.3468696690888127e-05,0.000951764659509996,-8.326672684688674e-17,0.004066414483964609,0.0,0.004066414483964609,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
35,0.0020885188194224025,0.019003432287116095,0.02136358460232518,0.00027163349578668283,0.011135579733709489,0.0,0.011135579733709489,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
36,9.337092611619302e-05,0.0051266702528769,0.005229812382993693,9.771204000599831e-06,0.0012130892740169763,0.0,0.0012130892740168653,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
37,0.0,0.000878549317415496,0.000878549317415496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
38,0.001213540907803401,0.005443177746435601,0.006650281863575497,-6.436790663505443e-06,0.0015644444733491358,0.0,0.0015644444733491358,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
39,0.0026602053198265113,0.0006382545788164024,0.003324476544374899,2.6016645731985477e-05,0.020013846610197727,0.0,0.020013846610197727,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
40,0.0002884938848606994,0.0,0.0002884938848606994,0.0,0.0028546911916382256,0.0,0.0028546911916382256,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
41,0.0002827557779320061,0.00010627858044340299,0.0003890343583754091,0.0,0.0033687556199632485,0.0,0.0033687556199632485,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
42,0.00035221545891850337,0.003336414765595208,0.003707367617874005,1.8737393360293564e-05,0.002339474810876485,0.0,0.002339474810876485,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
43,0.0017089625721848078,0.0010021339092954051,0.0027327371108901016,2.1640629409888645e-05,0.0321185836877651,0.0,0.0321185836877651,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
44,0.000909461009270196,0.0125779262893842,0.013730367924854797,0.00024298062620040084,1.012771998931683e-06,0.0,1.012771998931683e-06,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
45,0.00010781590784830763,0.00071733613178801,0.0009940254212781052,0.00016887338164178756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
46,0.0020762288705316045,0.007782609961168502,0.009961083969582812,0.00010224513788270606,0.008482376700981287,0.0,0.008482376700981287,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
47,0.0009406365171173992,0.002607858449522507,0.003632355004112006,8.386003747209991e-05,0.008906671430129465,0.0,0.008906671430129465,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
48,0.0002606898951396097,0.01970013714244989,0.01999032881709073,2.9501779501228675e-05,0.0001355119195282084,0.0,0.0001355119195282084,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
49,0.0009886270621878024,0.010496549229372182,0.0115494865411504,6.431024959041576e-05,0.004449999905661639,0.0,0.004449999905661639,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
50,0.002535186261080513,0.0026392048115085054,0.0069573883498488115,0.001782997277259793,0.021153059088579007,0.0,0.021153059088579007,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
51,0.0015298722338041998,0.004561697129341499,0.006116911407688011,2.5342044542311926e-05,0.00833099210777355,0.0,0.00833099210777355,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
52,0.002526335102551902,0.009528800371879698,0.012458248679616007,0.00040311320518440774,0.011978346917597138,0.0,0.011978346917597138,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
53,0.002187078642575807,0.005183794007442399,0.0075784654080443825,0.00020759275802617605,0.010269107615361373,0.0,0.010269107615361373,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
54,0.002005740795387817,0.00634754986003111,0.008398673925876426,4.538327045749968e-05,0.00955167083490116,0.0,0.00955167083490116,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
55,0.00027146780009230237,6.092133096950031e-05,0.0003323891310618027,0.0,0.00814618653712379,0.0,0.00814618653712379,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
56,0.0008125526300424846,0.008768676485140126,0.009930466134251803,0.0003492370190691929,0.001243647206034093,0.0,0.001243647206034093,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
57,0.003640143266002621,0.0019846079750067136,0.0057905835006701045,0.00016583225966076975,0.019448813645669416,0.0,0.019448813645669416,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
58,0.0010552681056966995,0.002152121619116397,0.0033093167933316986,0.00010192706851860217,0.015687671233291345,0.0,0.015687671233291345,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4
